id, ob_time, src_id, wind_direction, wind_speed, visibility, air_temperature, dewpoint, cld_amt, cld_base_ht, alt_pres
ZBAA, 2013-04-04 09:00,30058,350,10,500,7,5,8,120,1013
ZBAA, 2013-04-04 12:00,30058,360,8,400,6,5,8,120,1015
ZBAA, 2013-04-04 15:00,30058,10,6,400,6,5,8,120,1016
ZBAA, 2013-04-04 18:00,30058,350,6,350,6,6,8,120,1017
ZBAA, 2013-04-04 21:00,30058, ,2,350,6,5,8,120,1016
ZBAA, 2013-04-05 00:00,30058,330,6,350,7,6, , ,1017
ZBAA, 2013-04-05 03:00,30058,300,16,800,14,4, , ,1017
ZBAA, 2013-04-05 06:00,30058,290,16,1000,14,-5, , ,1017
ZBAA, 2013-04-05 09:00,30058,300,17,1000,12,-6, , ,1018
ZBAA, 2013-04-05 12:00,30058,360,10,1000,7,-8, , ,1022
ZBAA, 2013-04-05 15:00,30058,10,6,1000,3,-9, , ,1023
ZBAA, 2013-04-05 18:00,30058,360,8,1000,1,-8, , ,1022
ZBAA, 2013-04-05 21:00,30058,0,0,1000,1,-7, , ,1021
ZBAA, 2013-04-06 00:00,30058,340,6,1000,7,-9, , ,1020
ZBAA, 2013-04-06 03:00,30058,320,16,1000,12,-12, , ,1018
ZBAA, 2013-04-06 06:00,30058,130,6,1000,14,-11, , ,1015
ZBAA, 2013-04-06 09:00,30058,110,6,1000,13,-13, , ,1012
ZBAA, 2013-04-06 12:00,30058,140,8,1000,10,-10, , ,1012
ZBAA, 2013-04-06 15:00,30058,160,4,1000,7,-7, , ,1012
ZBAA, 2013-04-06 18:00,30058,140,6,1000,6,-7, , ,1010
ZBAA, 2013-04-06 21:00,30058,110,6,1000,3,-3, , ,1010
ZBAA, 2013-04-07 00:00,30058,110,10,1000,5,-3, , ,1011
ZBAA, 2013-04-07 03:00,30058,140,8,1000,11,-2, , ,1009
ZBAA, 2013-04-07 06:00,30058,150,10,1000,14,-4, , ,1005
ZBAA, 2013-04-07 09:00,30058,130,14,800,12,0, , ,1002
ZBAA, 2013-04-07 12:00,30058,130,4,1000,11,-2, , ,1006
ZBAA, 2013-04-07 15:00,30058,20,6,1000,9,3, , ,1008
ZBAA, 2013-04-07 18:00,30058,340,8,1000,6,3, , ,1008
ZBAA, 2013-04-07 21:00,30058,300,19,1000,8,-21, , ,1010
ZBAA, 2013-04-08 00:00,30058,290,21,1000,8,-17, , ,1012
ZBAA, 2013-04-08 03:00,30058,290,23,1000,11,-15, , ,1013
ZBAA, 2013-04-08 06:00,30058,300,21,1000,12,-16, , ,1012
ZBAA, 2013-04-08 09:00,30058,310,21,1000,12,-16, , ,1013
ZBAA, 2013-04-08 12:00,30058,310,17,1000,9,-16, , ,1015
ZBAA, 2013-04-08 15:00,30058,300,17,1000,8,-13, , ,1016
ZBAA, 2013-04-08 18:00,30058,300,19,1000,7,-11, , ,1015
ZBAA, 2013-04-08 21:00,30058,340,17,1000,6,-11, , ,1018
ZBAA, 2013-04-09 00:00,30058,320,17,1000,8,-11, , ,1019
ZBAA, 2013-04-09 03:00,30058,330,14,1000,12,-13, , ,1021
ZBAA, 2013-04-09 06:00,30058,330,10,1000,12,-12, , ,1020
ZBAA, 2013-04-09 09:00,30058,300,16,1000,11,-12, , ,1020
ZBAA, 2013-04-09 12:00,30058,320,14,1000,9,-13, , ,1022
ZBAA, 2013-04-09 15:00,30058,330,12,1000,6,-12, , ,1023
ZBAA, 2013-04-09 18:00,30058,310,12,1000,6,-10, , ,1022
ZBAA, 2013-04-09 21:00,30058,300,12,1000,5,-9, , ,1021
ZBAA, 2013-04-10 00:00,30058,300,16,1000,8,-10, , ,1021
ZBAA, 2013-04-10 03:00,30058,310,17,1000,11,-13, , ,1020
ZBAA, 2013-04-10 06:00,30058,290,19,1000,13,-13, , ,1018
ZBAA, 2013-04-10 09:00,30058,340,14,1000,11,-14,1,120,1016
ZBAA, 2013-04-10 12:00,30058,330,6,1000,9,-14, , ,1017
ZBAA, 2013-04-10 15:00,30058,320,6,1000,7,-13, , ,1018
ZBAA, 2013-04-10 18:00,30058,350,8,1000,1,-10, , ,1019
ZBAA, 2013-04-10 21:00,30058,360,4,1000,2,-10, , ,1019
ZBAA, 2013-04-11 00:00,30058,320,17,1000,10,-13, , ,1020
ZBAA, 2013-04-11 03:00,30058,320,16,1000,14,-15, , ,1020
ZBAA, 2013-04-11 06:00,30058,330,14,1000,17,-16, , ,1017
ZBAA, 2013-04-11 09:00,30058,340,16,1000,17,-18, , ,1016
ZBAA, 2013-04-11 12:00,30058,70,4,1000,11,-12, , ,1017
ZBAA, 2013-04-11 15:00,30058,210,8,1000,12,-13, , ,1017
ZBAA, 2013-04-11 18:00,30058, ,2,1000,5,-8, , ,1017
ZBAA, 2013-04-11 21:00,30058,0,0,1000,3,-6, , ,1016
ZBAA, 2013-04-12 00:00,30058, ,2,1000,10,-7, , ,1016
ZBAA, 2013-04-12 03:00,30058,310,4,1000,16,-12, , ,1015
ZBAA, 2013-04-12 06:00,30058,150,6,1000,21,-9, , ,1011
ZBAA, 2013-04-12 09:00,30058,200,12,1000,23,-6, , ,1008
ZBAA, 2013-04-12 12:00,30058, ,2,1000,17,-1, , ,1009
ZBAA, 2013-04-12 15:00,30058, ,2,1000,18,0, , ,1006
ZBAA, 2013-04-12 18:00,30058,200,6,1000,15,2, , ,1004
ZBAA, 2013-04-12 21:00,30058, ,2,700,7,2, , ,1002
ZBAA, 2013-04-13 00:00,30058,20,4,700,13,3, , ,1002
ZBAA, 2013-04-13 03:00,30058,340,6,600,23,2, , ,1002
ZBAA, 2013-04-13 06:00,30058,350,19,1000,24,1,3,120,1002
ZBAA, 2013-04-13 09:00,30058,340,19,1000,23,-4,1,120,1004
ZBAA, 2013-04-13 12:00,30058,360,19,1000,17,-9, , ,1007
ZBAA, 2013-04-13 15:00,30058,20,14,1000,13,-14, , ,1011
ZBAA, 2013-04-13 18:00,30058,10,10,1000,10,-18, , ,1013
ZBAA, 2013-04-13 21:00,30058,30,8,1000,5,-15, , ,1014
ZBAA, 2013-04-14 00:00,30058,330,6,1000,10,-18, , ,1015
ZBAA, 2013-04-14 03:00,30058, ,2,1000,14,-13, , ,1013
ZBAA, 2013-04-14 06:00,30058,210,8,1000,16,-6, , ,1009
ZBAA, 2013-04-14 09:00,30058,190,10,1000,16,-6, , ,1006
ZBAA, 2013-04-14 12:00,30058,150,6,1000,14,-4, , ,1005
ZBAA, 2013-04-14 15:00,30058,160,6,1000,10,-2, , ,1006
ZBAA, 2013-04-14 18:00,30058,60,4,1000,8,-1, , ,1005
ZBAA, 2013-04-14 21:00,30058,90,2,1000,7,-1, , ,1004
ZBAA, 2013-04-15 00:00,30058,110,4,1000,11,-2, , ,1006
ZBAA, 2013-04-15 03:00,30058,130,6,1000,16,-3, , ,1004
ZBAA, 2013-04-15 06:00,30058,130,10,700,18,-1, , ,1001
ZBAA, 2013-04-15 09:00,30058,140,12,700,17,3, , ,1000
ZBAA, 2013-04-15 12:00,30058,120,10,800,12,2, , ,1002
ZBAA, 2013-04-15 15:00,30058,140,4,800,10,-1,1,120,1003
ZBAA, 2013-04-15 18:00,30058,0,0,800,9,0, , ,1002
ZBAA, 2013-04-15 21:00,30058,350,4,1000,8,0, , ,1003
ZBAA, 2013-04-16 00:00,30058,50,6,700,13,1, , ,1006
ZBAA, 2013-04-16 03:00,30058,20,10,1000,18,-1, , ,1008
ZBAA, 2013-04-16 06:00,30058, ,4,1000,21,-4, , ,1006
ZBAA, 2013-04-16 09:00,30058,120,8,1000,20,-3, , ,1006
ZBAA, 2013-04-16 12:00,30058,150,10,1000,12,-2, , ,1010
ZBAA, 2013-04-16 15:00,30058,150,10,1000,9,-1, , ,1013
ZBAA, 2013-04-16 18:00,30058,150,6,1000,8,1, , ,1013
ZBAA, 2013-04-16 21:00,30058,120,4,1000,8,1, , ,1012
ZBAA, 2013-04-17 00:00,30058,140,4,1000,9,1, , ,1013
ZBAA, 2013-04-17 03:00,30058,170,12,1000,13,-4, , ,1010
ZBAA, 2013-04-17 06:00,30058,160,6,1000,16,-3, , ,1008
ZBAA, 2013-04-17 09:00,30058,90,6,1000,15,-4, , ,1008
ZBAA, 2013-04-17 12:00,30058,120,6,1000,12,-8, , ,1012
ZBAA, 2013-04-17 15:00,30058,360,12,1000,9,-5, , ,1016
ZBAA, 2013-04-17 18:00,30058,20,14,1000,8,-10, , ,1020
ZBAA, 2013-04-17 21:00,30058,20,8,1000,6,-12, , ,1023
ZBAA, 2013-04-18 00:00,30058,20,12,1000,9,-16, , ,1026
ZBAA, 2013-04-18 03:00,30058,20,12,1000,11,-17, , ,1025
ZBAA, 2013-04-18 06:00,30058,30,12,1000,14,-18, , ,1022
ZBAA, 2013-04-18 09:00,30058,80,10,1000,14,-20, , ,1020
ZBAA, 2013-04-18 12:00,30058,80,4,1000,11,-16, , ,1022
ZBAA, 2013-04-18 15:00,30058,330,4,1000,11,-16, , ,1024
ZBAA, 2013-04-18 18:00,30058,120,10,1000,7,-1, , ,1024
ZBAA, 2013-04-18 21:00,30058,110,4,1000,6,-4, , ,1025
ZBAA, 2013-04-19 00:00,30058,120,4,1000,8,-4, , ,1027
ZBAA, 2013-04-19 03:00,30058,230,14,1000,7,1, , ,1026
ZBAA, 2013-04-19 06:00,30058,190,8,1000,8,-3, , ,1024
ZBAA, 2013-04-19 09:00,30058,230,10,1000,8,-2, , ,1022
ZBAA, 2013-04-19 12:00,30058,220,10,1000,6,0, , ,1023
ZBAA, 2013-04-19 15:00,30058,200,6,1000,5,1, , ,1023
ZBAA, 2013-04-19 18:00,30058,170,4,800,3,1, , ,1023
ZBAA, 2013-04-19 21:00,30058,40,2,500,1,0, , ,1023
ZBAA, 2013-04-20 00:00,30058,340,4,400,6,2, , ,1023
ZBAA, 2013-04-20 03:00,30058, ,4,800,12,-1, , ,1022
ZBAA, 2013-04-20 06:00,30058, ,8,1000,16,-4, , ,1019
ZBAA, 2013-04-20 09:00,30058,210,12,1000,15,-2, , ,1017
ZBAA, 2013-04-20 12:00,30058,210,8,1000,12,-2, , ,1019
ZBAA, 2013-04-20 15:00,30058, ,2,1000,8,0, , ,1020
ZBAA, 2013-04-20 18:00,30058, ,2,700,7,1, , ,1021
ZBAA, 2013-04-20 21:00,30058,80,2,600,4,2, , ,1020
ZBAA, 2013-04-21 00:00,30058, ,2,350,8,4, , ,1021
ZBAA, 2013-04-21 03:00,30058,190,6,450,15,3, , ,1020
ZBAA, 2013-04-21 06:00,30058,170,8,500,17,3, , ,1016
ZBAA, 2013-04-21 09:00,30058,190,12,600,18,0, , ,1014
ZBAA, 2013-04-21 12:00,30058,180,8,500,14,3, , ,1016
ZBAA, 2013-04-21 15:00,30058,180,10,700,13,3, , ,1016
ZBAA, 2013-04-21 18:00,30058,140,6,600,10,4, , ,1015
ZBAA, 2013-04-21 21:00,30058,130,4,400,7,3, , ,1016
ZBAA, 2013-04-22 00:00,30058,140,6,300,10,5, , ,1016
ZBAA, 2013-04-22 03:00,30058,140,6,300,14,6, , ,1015
ZBAA, 2013-04-22 06:00,30058,190,10,250,15,7, , ,1014
ZBAA, 2013-04-22 09:00,30058,190,10,280,15,7, , ,1011
ZBAA, 2013-04-22 12:00,30058, ,2,400,12,7, , ,1012
ZBAA, 2013-04-22 15:00,30058,160,6,350,13,7, , ,1012
ZBAA, 2013-04-22 18:00,30058,180,6,400,10,6, , ,1012
ZBAA, 2013-04-22 21:00,30058,150,4,350,9,7, , ,1011
ZBAA, 2013-04-23 00:00,30058,200,4,180,10,7, , ,1012
ZBAA, 2013-04-23 03:00,30058,180,6,180,13,8, , ,1011
ZBAA, 2013-04-23 06:00,30058, ,2,170,15,9, , ,1009
ZBAA, 2013-04-23 09:00,30058,60,6,180,15,8, , ,1011
ZBAA, 2013-04-23 12:00,30058, ,2,450,12,7, , ,1012
ZBAA, 2013-04-23 15:00,30058, ,2,350,8,7, , ,1013
ZBAA, 2013-04-23 18:00,30058,340,2,250,8,7, , ,1013
ZBAA, 2013-04-23 21:00,30058,340,6,350,5,4, , ,1012
ZBAA, 2013-04-24 00:00,30058,360,4,400,13,8, , ,1011
ZBAA, 2013-04-24 03:00,30058, ,6,1000,21,2, , ,1010
ZBAA, 2013-04-24 06:00,30058,310,17,1000,24,-10, , ,1007
ZBAA, 2013-04-24 09:00,30058,10,14,1000,20,-6, , ,1007
ZBAA, 2013-04-24 12:00,30058,20,16,1000,17,-2, , ,1011
ZBAA, 2013-04-24 15:00,30058,330,14,1000,14,-4, , ,1013
ZBAA, 2013-04-24 18:00,30058,290,10,1000,13,-4, , ,1013
ZBAA, 2013-04-24 21:00,30058,320,10,1000,12,-7, , ,1013
ZBAA, 2013-04-25 00:00,30058,320,16,1000,16,-8, , ,1014
ZBAA, 2013-04-25 03:00,30058,330,19,1000,20,-10, , ,1014
ZBAA, 2013-04-25 06:00,30058,350,19,1000,22,-11, , ,1012
ZBAA, 2013-04-25 09:00,30058,340,19,1000,22,-15, , ,1011
ZBAA, 2013-04-25 12:00,30058,350,6,1000,14,-13, , ,1012
ZBAA, 2013-04-25 15:00,30058,270,4,1000,17,-13, , ,1013
ZBAA, 2013-04-25 18:00,30058,350,4,1000,10,-5, , ,1013
ZBAA, 2013-04-25 21:00,30058, ,2,1000,7,0, , ,1012
ZBAA, 2013-04-26 00:00,30058, ,2,1000,14,-2, , ,1013
ZBAA, 2013-04-26 03:00,30058, ,4,1000,20,0, , ,1011
ZBAA, 2013-04-26 06:00,30058,150,4,1000,24,1, , ,1008
ZBAA, 2013-04-26 09:00,30058,130,8,1000,22,2, , ,1006
ZBAA, 2013-04-26 12:00,30058,150,10,1000,19,0, , ,1007
ZBAA, 2013-04-26 15:00,30058,140,4,1000,17,-2, , ,1009
ZBAA, 2013-04-26 18:00,30058, ,2,1000,14,-1, , ,1009
ZBAA, 2013-04-26 21:00,30058,360,4,1000,9,1, , ,1009
ZBAA, 2013-04-27 00:00,30058,20,4,1000,18,-1, , ,1011
ZBAA, 2013-04-27 03:00,30058,130,8,1000,21,0, , ,1012
ZBAA, 2013-04-27 06:00,30058,140,8,1000,24,2, , ,1010
ZBAA, 2013-04-27 09:00,30058,140,10,1000,23,2, , ,1009
ZBAA, 2013-04-27 12:00,30058,150,6,1000,19,5, , ,1011
ZBAA, 2013-04-27 15:00,30058,170,4,1000,15,4, , ,1013
ZBAA, 2013-04-27 18:00,30058,170,4,1000,13,4, , ,1011
ZBAA, 2013-04-27 21:00,30058, ,2,800,12,5, , ,1010
ZBAA, 2013-04-28 00:00,30058,140,4,600,14,5, , ,1010
ZBAA, 2013-04-28 03:00,30058, ,2,700,15,6, , ,1010
ZBAA, 2013-04-28 06:00,30058, ,2,800,18,7, , ,1008
ZBAA, 2013-04-28 09:00,30058, ,2,800,19,8, , ,1007
ZBAA, 2013-04-28 12:00,30058,340,19,1000,20,-9, , ,1011
ZBAA, 2013-04-28 15:00,30058,340,12,1000,17,-9, , ,1013
ZBAA, 2013-04-28 18:00,30058,260,4,1000,16,-11, , ,1014
ZBAA, 2013-04-28 21:00,30058, ,2,1000,8,-1, , ,1013
ZBAA, 2013-04-29 00:00,30058,70,4,1000,20,-4, , ,1014
ZBAA, 2013-04-29 03:00,30058,320,6,1000,25,-9, , ,1012
ZBAA, 2013-04-29 06:00,30058,320,17,1000,28,-11, , ,1009
ZBAA, 2013-04-29 09:00,30058,340,21,1000,28,-15, , ,1008
ZBAA, 2013-04-29 12:00,30058,330,14,1000,25,-13, , ,1010
ZBAA, 2013-04-29 15:00,30058,340,12,1000,23,-13, , ,1011
ZBAA, 2013-04-29 18:00,30058,30,10,1000,18,-13, , ,1014
ZBAA, 2013-04-29 21:00,30058, ,2,1000,10,-4, , ,1014
ZBAA, 2013-04-30 00:00,30058,30,10,1000,19,-10, , ,1016
ZBAA, 2013-04-30 03:00,30058,30,10,1000,24,-10, , ,1015
ZBAA, 2013-04-30 06:00,30058, ,6,1000,28,-9, , ,1012
ZBAA, 2013-04-30 09:00,30058,80,8,1000,27,-12, , ,1011
ZBAA, 2013-04-30 12:00,30058, ,2,1000,20,-9, , ,1013
ZBAA, 2013-04-30 15:00,30058,110,10,1000,15,-4, , ,1016
ZBAA, 2013-04-30 18:00,30058,350,4,1000,10,-1, , ,1018
ZBAA, 2013-04-30 21:00,30058, ,2,1000,8,4, , ,1018
