id, ob_time, src_id, wind_direction, wind_speed, visibility, air_temperature, dewpoint, cld_amt, cld_base_ht, alt_pres
ZBAA, 2013-05-21 18:00,30058, ,2,1000,18,10, , ,1007
ZBAA, 2013-05-21 21:00,30058,0,0,1000,16,10, , ,1009
ZBAA, 2013-05-22 00:00,30058, ,2,800,23,10, , ,1010
ZBAA, 2013-05-22 03:00,30058,120,8,1000,27,8, , ,1011
ZBAA, 2013-05-22 06:00,30058,150,10,1000,29,5, , ,1010
ZBAA, 2013-05-22 09:00,30058,140,8,1000,27,5, , ,1009
ZBAA, 2013-05-22 12:00,30058,210,8,1000,25,3, , ,1012
ZBAA, 2013-05-22 15:00,30058,100,2,1000,19,7, , ,1012
ZBAA, 2013-05-22 18:00,30058,30,2,1000,16,10, , ,1012
ZBAA, 2013-05-22 21:00,30058, ,2,1000,17,7, , ,1011
ZBAA, 2013-05-23 00:00,30058,20,4,1000,20,10, , ,1012
ZBAA, 2013-05-23 03:00,30058,110,4,1000,25,6, , ,1011
ZBAA, 2013-05-23 06:00,30058,130,6,1000,27,10, , ,1009
ZBAA, 2013-05-23 09:00,30058,140,6,700,28,12, , ,1007
ZBAA, 2013-05-23 12:00,30058,160,4,1000,25,12, , ,1007
ZBAA, 2013-05-23 15:00,30058,30,2,400,21,17, , ,1009
ZBAA, 2013-05-23 18:00,30058,20,2,350,20,18, , ,1010
ZBAA, 2013-05-23 21:00,30058, ,2,230,19,17, , ,1010
ZBAA, 2013-05-24 00:00,30058,40,6,500,24,15, , ,1012
ZBAA, 2013-05-24 03:00,30058,20,12,1000,30,8, , ,1012
ZBAA, 2013-05-24 06:00,30058,40,6,1000,29,11, , ,1012
ZBAA, 2013-05-24 09:00,30058,100,4,1000,22,16, , ,1012
ZBAA, 2013-05-24 12:00,30058,320,8,1000,23,12, , ,1012
ZBAA, 2013-05-24 15:00,30058, ,2,1000,20,13, , ,1013
ZBAA, 2013-05-24 18:00,30058, ,2,1000,19,14, , ,1012
ZBAA, 2013-05-24 21:00,30058, ,2,1000,16,14, , ,1012
ZBAA, 2013-05-25 00:00,30058,10,6,1000,23,12, , ,1012
ZBAA, 2013-05-25 03:00,30058,160,4,1000,28,9, , ,1011
ZBAA, 2013-05-25 06:00,30058,170,8,800,30,10, , ,1009
ZBAA, 2013-05-25 09:00,30058,170,10,1000,29,11, , ,1007
ZBAA, 2013-05-25 12:00,30058,140,6,1000,25,13, , ,1008
ZBAA, 2013-05-25 15:00,30058,130,6,1000,22,17, , ,1009
ZBAA, 2013-05-25 18:00,30058, ,2,1000,19,17, , ,1009
ZBAA, 2013-05-25 21:00,30058, ,2,500,20,17, , ,1008
ZBAA, 2013-05-26 00:00,30058,80,4,450,23,18, , ,1008
ZBAA, 2013-05-26 03:00,30058, ,4,350,23,17, , ,1008
ZBAA, 2013-05-26 06:00,30058,160,6,350,23,17,8,120,1007
ZBAA, 2013-05-26 09:00,30058,160,8,410,21,16,8,120,1008
ZBAA, 2013-05-26 12:00,30058,130,10,600,19,16,3,21,1009
ZBAA, 2013-05-26 15:00,30058,100,6,500,17,16,3,18,1011
ZBAA, 2013-05-26 18:00,30058,360,2,600,17,15,3,30,1010
ZBAA, 2013-05-26 21:00,30058,360,2,600,17,15,1,60,1009
ZBAA, 2013-05-27 00:00,30058,360,4,500,17,16,3,78,1010
ZBAA, 2013-05-27 03:00,30058,90,4,700,21,16,6,60,1009
ZBAA, 2013-05-27 06:00,30058,150,4,1000,23,16,6,120,1006
ZBAA, 2013-05-27 09:00,30058,280,4,1000,23,15, , ,1005
ZBAA, 2013-05-27 12:00,30058,300,6,600,22,15, , ,1006
ZBAA, 2013-05-27 15:00,30058,190,6,500,20,17, , ,1005
ZBAA, 2013-05-27 18:00,30058,200,6,400,19,17, , ,1004
ZBAA, 2013-05-27 21:00,30058, ,2,350,18,16, , ,1004
ZBAA, 2013-05-28 00:00,30058, ,4,250,19,17,8,120,1005
ZBAA, 2013-05-28 03:00,30058,330,6,320,20,17,6,120,1006
ZBAA, 2013-05-28 06:00,30058,300,4,800,22,16, , ,1005
ZBAA, 2013-05-28 09:00,30058,210,10,1000,24,16, , ,1004
ZBAA, 2013-05-28 12:00,30058,190,4,1000,21,15, , ,1005
ZBAA, 2013-05-28 15:00,30058,340,12,1000,21,9, , ,1007
ZBAA, 2013-05-28 18:00,30058,330,14,1000,22,1, , ,1009
ZBAA, 2013-05-28 21:00,30058,310,16,1000,19,3, , ,1010
ZBAA, 2013-05-29 00:00,30058,290,12,1000,23,3, , ,1011
ZBAA, 2013-05-29 03:00,30058,290,10,1000,27,0, , ,1010
ZBAA, 2013-05-29 06:00,30058,270,12,1000,30,-8, , ,1008
ZBAA, 2013-05-29 09:00,30058,260,16,1000,31,-11, , ,1006
ZBAA, 2013-05-29 12:00,30058,220,14,1000,27,1, , ,1007
ZBAA, 2013-05-29 15:00,30058,220,10,1000,24,5, , ,1008
ZBAA, 2013-05-29 18:00,30058,0,0,1000,15,9, , ,1008
ZBAA, 2013-05-29 21:00,30058,0,0,1000,14,8, , ,1009
ZBAA, 2013-05-30 00:00,30058, ,2,1000,23,8, , ,1009
ZBAA, 2013-05-30 03:00,30058, ,4,1000,30,7, , ,1007
ZBAA, 2013-05-30 06:00,30058,190,12,1000,35,2, , ,1004
ZBAA, 2013-05-30 09:00,30058,200,17,1000,35,-2, , ,1002
ZBAA, 2013-05-30 12:00,30058,210,14,1000,30,7, , ,1003
ZBAA, 2013-05-30 15:00,30058,220,12,1000,28,7, , ,1003
ZBAA, 2013-05-30 18:00,30058,160,6,1000,23,9, , ,1003
ZBAA, 2013-05-30 21:00,30058, ,2,1000,18,12, , ,1003
ZBAA, 2013-05-31 00:00,30058,130,6,1000,22,14, , ,1004
ZBAA, 2013-05-31 03:00,30058,200,8,1000,26,15, , ,1003
ZBAA, 2013-05-31 06:00,30058,170,10,1000,29,13, , ,1001
ZBAA, 2013-05-31 09:00,30058,180,10,1000,30,12, , ,1000
ZBAA, 2013-05-31 12:00,30058,180,8,1000,26,16, , ,1001
ZBAA, 2013-05-31 15:00,30058, ,2,1000,23,16, , ,1003
ZBAA, 2013-05-31 18:00,30058, ,2,1000,20,16, , ,1004
ZBAA, 2013-05-31 21:00,30058, ,2,600,16,14, , ,1005
