id, ob_time, src_id, wind_direction, wind_speed, visibility, air_temperature, dewpoint, cld_amt, cld_base_ht, alt_pres
ZBAA, 2013-03-09 06:00,30058,320,29,900,11,-21, , ,1012
ZBAA, 2013-03-09 09:00,30058,340,16,1000,11,-21, , ,1016
ZBAA, 2013-03-09 12:00,30058,310,17,1000,6,-21, , ,1023
ZBAA, 2013-03-09 15:00,30058,330,10,1000,4,-21, , ,1027
ZBAA, 2013-03-09 18:00,30058,80,4,1000,-2,-13, , ,1027
ZBAA, 2013-03-09 21:00,30058, ,2,1000,-2,-13, , ,1028
ZBAA, 2013-03-10 00:00,30058,80,4,1000,1,-11, , ,1029
ZBAA, 2013-03-10 03:00,30058,220,10,1000,9,-19, , ,1028
ZBAA, 2013-03-10 06:00,30058,190,10,1000,12,-20, , ,1025
ZBAA, 2013-03-10 09:00,30058,200,12,1000,11,-18, , ,1024
ZBAA, 2013-03-10 12:00,30058,170,4,1000,6,-14, , ,1025
ZBAA, 2013-03-10 15:00,30058,140,4,1000,2,-11, , ,1025
ZBAA, 2013-03-10 18:00,30058, ,2,1000,1,-10, , ,1024
ZBAA, 2013-03-10 21:00,30058,150,4,800,0,-8, , ,1023
ZBAA, 2013-03-11 00:00,30058,90,4,500,1,-7, , ,1023
ZBAA, 2013-03-11 03:00,30058,160,4,600,7,-9, , ,1022
ZBAA, 2013-03-11 06:00,30058,170,12,600,11,-9, , ,1018
ZBAA, 2013-03-11 09:00,30058,200,10,700,11,-7, , ,1015
ZBAA, 2013-03-11 12:00,30058,150,2,600,9,-3, , ,1016
ZBAA, 2013-03-11 15:00,30058,140,4,600,8,-4, , ,1015
ZBAA, 2013-03-11 18:00,30058, ,2,600,6,-3, , ,1013
ZBAA, 2013-03-11 21:00,30058,20,2,600,4,0,6,120,1012
ZBAA, 2013-03-12 00:00,30058,0,0,280,3,1,8,120,1012
ZBAA, 2013-03-12 03:00,30058, ,2,250,4,2,8,120,1012
ZBAA, 2013-03-12 06:00,30058,340,6,350,5,3,8,120,1013
ZBAA, 2013-03-12 09:00,30058,340,6,400,7,4,6,120,1014
ZBAA, 2013-03-12 12:00,30058,360,6,300,3,2, , ,1018
ZBAA, 2013-03-12 15:00,30058, ,2,1000,3,1, , ,1022
ZBAA, 2013-03-12 18:00,30058,10,8,1000,1,-9, , ,1025
ZBAA, 2013-03-12 21:00,30058,40,8,1000,0,-11, , ,1026
ZBAA, 2013-03-13 00:00,30058,20,8,1000,2,-11, , ,1029
ZBAA, 2013-03-13 03:00,30058,50,8,1000,5,-15, , ,1032
ZBAA, 2013-03-13 06:00,30058, ,2,1000,8,-18, , ,1029
ZBAA, 2013-03-13 09:00,30058,180,4,1000,8,-18, , ,1028
ZBAA, 2013-03-13 12:00,30058,180,4,1000,4,-13, , ,1029
ZBAA, 2013-03-13 15:00,30058,140,6,1000,2,-9, , ,1030
ZBAA, 2013-03-13 18:00,30058,110,4,1000,-1,-4, , ,1031
ZBAA, 2013-03-13 21:00,30058,110,4,1000,-2,-4, , ,1030
ZBAA, 2013-03-14 00:00,30058, ,2,1000,0,-3, , ,1031
ZBAA, 2013-03-14 03:00,30058,110,4,700,4,-4, , ,1029
ZBAA, 2013-03-14 06:00,30058,180,6,600,9,-6, , ,1026
ZBAA, 2013-03-14 09:00,30058,190,10,600,9,-6, , ,1024
ZBAA, 2013-03-14 12:00,30058,160,2,600,5,-4, , ,1024
ZBAA, 2013-03-14 15:00,30058,100,4,500,3,-3, , ,1024
ZBAA, 2013-03-14 18:00,30058,50,2,500,0,-4, , ,1023
ZBAA, 2013-03-14 21:00,30058, ,2,600,-1,-3, , ,1022
ZBAA, 2013-03-15 00:00,30058, ,2,300,1,-1, , ,1022
ZBAA, 2013-03-15 03:00,30058,140,4,300,6,-2, , ,1021
ZBAA, 2013-03-15 06:00,30058, ,6,300,11,-2, , ,1018
ZBAA, 2013-03-15 09:00,30058, ,4,270,11,0, , ,1017
ZBAA, 2013-03-15 12:00,30058,90,2,280,7,2, , ,1018
ZBAA, 2013-03-15 15:00,30058,10,4,280,4,1, , ,1021
ZBAA, 2013-03-15 18:00,30058,350,8,250,4,0, , ,1022
ZBAA, 2013-03-15 21:00,30058,350,6,250,2,0, , ,1023
ZBAA, 2013-03-16 00:00,30058,320,6,200,6,0, , ,1025
ZBAA, 2013-03-16 03:00,30058, ,2,300,14,-1, , ,1026
ZBAA, 2013-03-16 06:00,30058,160,10,450,15,-3, , ,1023
ZBAA, 2013-03-16 09:00,30058,160,8,450,13,-1, , ,1021
ZBAA, 2013-03-16 12:00,30058,160,6,300,10,3, , ,1020
ZBAA, 2013-03-16 15:00,30058,160,4,450,6,0, , ,1019
ZBAA, 2013-03-16 18:00,30058, ,2,450,5,0, , ,1017
ZBAA, 2013-03-16 21:00,30058, ,2,350,4,0, , ,1014
ZBAA, 2013-03-17 00:00,30058, ,2,300,5,1, , ,1011
ZBAA, 2013-03-17 03:00,30058, ,2,250,10,2, , ,1009
ZBAA, 2013-03-17 06:00,30058,140,4,210,15,3, , ,1004
ZBAA, 2013-03-17 09:00,30058,200,4,200,15,3, , ,1002
ZBAA, 2013-03-17 12:00,30058,40,4,200,7,3, , ,1002
ZBAA, 2013-03-17 15:00,30058,350,2,180,8,5, , ,1001
ZBAA, 2013-03-17 18:00,30058,350,10,200,5,2, , ,1002
ZBAA, 2013-03-17 21:00,30058,340,17,1000,10,-9, , ,1003
ZBAA, 2013-03-18 00:00,30058,340,21,1000,7,-16, , ,1008
ZBAA, 2013-03-18 03:00,30058,30,10,1000,9,-20, , ,1010
ZBAA, 2013-03-18 06:00,30058,340,8,1000,13,-22, , ,1008
ZBAA, 2013-03-18 09:00,30058,170,10,1000,10,-20, , ,1006
ZBAA, 2013-03-18 12:00,30058,170,16,1000,4,-4, , ,1009
ZBAA, 2013-03-18 15:00,30058,150,8,1000,2,-5, , ,1010
ZBAA, 2013-03-18 18:00,30058,70,8,1000,0,-3,8,120,1012
ZBAA, 2013-03-18 21:00,30058,60,4,1000,0,-3,6,120,1011
ZBAA, 2013-03-19 00:00,30058,10,4,1000,2,-2, , ,1013
ZBAA, 2013-03-19 03:00,30058,20,6,1000,4,-2, , ,1013
ZBAA, 2013-03-19 06:00,30058,30,6,1000,5,0,1,60,1013
ZBAA, 2013-03-19 09:00,30058,20,8,1000,3,1,1,60,1015
ZBAA, 2013-03-19 12:00,30058,120,4,450,1,0,1,30,1019
ZBAA, 2013-03-19 15:00,30058,150,8,200,0,0,1,30,1022
ZBAA, 2013-03-19 18:00,30058,130,4,250,-2,-2,3,30,1024
ZBAA, 2013-03-19 21:00,30058,230,2,600,-2,-3,1,15,1025
ZBAA, 2013-03-20 00:00,30058,120,2,600,-1,-2, , ,1026
ZBAA, 2013-03-20 03:00,30058,270,6,1000,2,-6, , ,1026
ZBAA, 2013-03-20 06:00,30058,290,8,1000,5,-10,1,99,1023
ZBAA, 2013-03-20 09:00,30058,210,8,1000,5,-6, , ,1021
ZBAA, 2013-03-20 12:00,30058,180,8,1000,2,-3, , ,1020
ZBAA, 2013-03-20 15:00,30058,150,4,1000,2,-3, , ,1019
ZBAA, 2013-03-20 18:00,30058,140,6,1000,1,-3, , ,1017
ZBAA, 2013-03-20 21:00,30058,140,4,1000,0,-4, , ,1014
ZBAA, 2013-03-21 00:00,30058,150,6,1000,1,-4, , ,1013
ZBAA, 2013-03-21 03:00,30058,90,4,600,4,-3, , ,1010
ZBAA, 2013-03-21 06:00,30058, ,4,500,8,-2, , ,1007
ZBAA, 2013-03-21 09:00,30058,360,6,400,8,-1, , ,1005
ZBAA, 2013-03-21 12:00,30058,20,4,400,5,-1, , ,1008
ZBAA, 2013-03-21 15:00,30058,350,6,400,4,-1, , ,1011
ZBAA, 2013-03-21 18:00,30058,360,6,800,2,-2, , ,1014
ZBAA, 2013-03-21 21:00,30058,20,4,1000,3,-8, , ,1017
ZBAA, 2013-03-22 00:00,30058,30,4,1000,6,-12, , ,1020
ZBAA, 2013-03-22 03:00,30058,150,10,1000,8,-7, , ,1020
ZBAA, 2013-03-22 06:00,30058,190,10,1000,10,-8, , ,1018
ZBAA, 2013-03-22 09:00,30058,190,12,1000,10,-6, , ,1016
ZBAA, 2013-03-22 12:00,30058,140,10,1000,6,-4, , ,1017
ZBAA, 2013-03-22 15:00,30058,140,8,1000,2,-3, , ,1018
ZBAA, 2013-03-22 18:00,30058,100,4,1000,0,-3, , ,1016
ZBAA, 2013-03-22 21:00,30058,120,8,1000,0,-3, , ,1014
ZBAA, 2013-03-23 00:00,30058,110,10,600,1,-4, , ,1012
ZBAA, 2013-03-23 03:00,30058,70,4,1000,3,-5, , ,1011
ZBAA, 2013-03-23 06:00,30058, ,2,1000,8,-6, , ,1010
ZBAA, 2013-03-23 09:00,30058,340,27,1000,12,-11, , ,1011
ZBAA, 2013-03-23 12:00,30058,310,19,1000,6,-13, , ,1018
ZBAA, 2013-03-23 15:00,30058,20,10,1000,3,-15, , ,1022
ZBAA, 2013-03-23 18:00,30058,20,12,1000,1,-15, , ,1023
ZBAA, 2013-03-23 21:00,30058,360,10,1000,-1,-12, , ,1024
ZBAA, 2013-03-24 00:00,30058,360,6,1000,3,-14, , ,1025
ZBAA, 2013-03-24 03:00,30058,40,4,1000,6,-17, , ,1024
ZBAA, 2013-03-24 06:00,30058, ,2,1000,8,-19, , ,1021
ZBAA, 2013-03-24 09:00,30058,120,8,1000,9,-17, , ,1018
ZBAA, 2013-03-24 12:00,30058,190,8,1000,6,-14, , ,1019
ZBAA, 2013-03-24 15:00,30058, ,2,1000,3,-10, , ,1021
ZBAA, 2013-03-24 18:00,30058,110,10,1000,0,-5, , ,1023
ZBAA, 2013-03-24 21:00,30058, ,2,1000,-1,-6, , ,1023
ZBAA, 2013-03-25 00:00,30058, ,2,1000,1,-5, , ,1024
ZBAA, 2013-03-25 03:00,30058, ,4,1000,6,-8, , ,1023
ZBAA, 2013-03-25 06:00,30058, ,4,1000,10,-9, , ,1020
ZBAA, 2013-03-25 09:00,30058,210,8,1000,11,-10, , ,1018
ZBAA, 2013-03-25 12:00,30058,140,4,1000,7,-8, , ,1019
ZBAA, 2013-03-25 15:00,30058,130,4,1000,4,-7, , ,1018
ZBAA, 2013-03-25 18:00,30058,130,4,1000,4,-8, , ,1017
ZBAA, 2013-03-25 21:00,30058,0,0,700,0,-4, , ,1016
ZBAA, 2013-03-26 00:00,30058,140,4,350,4,0, , ,1016
ZBAA, 2013-03-26 03:00,30058,160,4,270,8,0, , ,1015
ZBAA, 2013-03-26 06:00,30058,180,8,400,13,-2, , ,1012
ZBAA, 2013-03-26 09:00,30058,180,8,400,13,-2, , ,1009
ZBAA, 2013-03-26 12:00,30058,100,4,500,8,1, , ,1010
ZBAA, 2013-03-26 15:00,30058,170,8,800,9,3, , ,1010
ZBAA, 2013-03-26 18:00,30058,150,4,800,7,3, , ,1009
ZBAA, 2013-03-26 21:00,30058,110,4,400,5,3, , ,1007
ZBAA, 2013-03-27 00:00,30058,360,10,200,6,4,1,45,1010
ZBAA, 2013-03-27 03:00,30058,20,4,300,13,4, , ,1009
ZBAA, 2013-03-27 06:00,30058,350,10,1000,20,-6, , ,1008
ZBAA, 2013-03-27 09:00,30058,340,21,1000,17,-15, , ,1009
ZBAA, 2013-03-27 12:00,30058,10,12,1000,11,-19, , ,1014
ZBAA, 2013-03-27 15:00,30058,50,8,1000,8,-19, , ,1019
ZBAA, 2013-03-27 18:00,30058,40,8,1000,6,-19, , ,1020
ZBAA, 2013-03-27 21:00,30058, ,2,1000,3,-16, , ,1021
ZBAA, 2013-03-28 00:00,30058, ,2,1000,6,-20, , ,1023
ZBAA, 2013-03-28 03:00,30058, ,2,1000,9,-20, , ,1023
ZBAA, 2013-03-28 06:00,30058,260,10,1000,11,-14, , ,1020
ZBAA, 2013-03-28 09:00,30058,310,4,1000,13,-21, , ,1019
ZBAA, 2013-03-28 12:00,30058,200,8,1000,10,-7, , ,1020
ZBAA, 2013-03-28 15:00,30058,160,4,1000,5,-3, , ,1022
ZBAA, 2013-03-28 18:00,30058,350,4,600,1,-4, , ,1022
ZBAA, 2013-03-28 21:00,30058,0,0,800,2,-5, , ,1023
ZBAA, 2013-03-29 00:00,30058,110,6,800,3,-3, , ,1024
ZBAA, 2013-03-29 03:00,30058,80,8,1000,9,-11, , ,1023
ZBAA, 2013-03-29 06:00,30058,140,8,1000,9,-8, , ,1020
ZBAA, 2013-03-29 09:00,30058, ,4,1000,9,-6, , ,1020
ZBAA, 2013-03-29 12:00,30058,120,6,1000,6,-4, , ,1021
ZBAA, 2013-03-29 15:00,30058,110,6,1000,4,-7, , ,1023
ZBAA, 2013-03-29 18:00,30058,100,6,1000,3,-7, , ,1023
ZBAA, 2013-03-29 21:00,30058,360,2,1000,2,-8, , ,1022
ZBAA, 2013-03-30 00:00,30058,350,6,1000,6,-7, , ,1023
ZBAA, 2013-03-30 03:00,30058,100,6,1000,8,-6, , ,1024
ZBAA, 2013-03-30 06:00,30058,150,8,700,11,-4, , ,1021
ZBAA, 2013-03-30 09:00,30058,140,10,700,9,-1, , ,1020
ZBAA, 2013-03-30 12:00,30058,140,10,800,6,0, , ,1022
ZBAA, 2013-03-30 15:00,30058,160,4,700,3,0, , ,1024
ZBAA, 2013-03-30 18:00,30058,130,6,700,4,1, , ,1023
ZBAA, 2013-03-30 21:00,30058,130,4,400,3,1, , ,1022
ZBAA, 2013-03-31 00:00,30058,140,4,180,4,2,3,24,1022
ZBAA, 2013-03-31 03:00,30058,130,6,180,5,2,1,24,1021
ZBAA, 2013-03-31 06:00,30058,120,6,180,6,3, , ,1017
ZBAA, 2013-03-31 09:00,30058,30,4,170,7,3, , ,1015
ZBAA, 2013-03-31 12:00,30058,340,4,250,6,2, , ,1015
ZBAA, 2013-03-31 15:00,30058,330,6,250,7,3, , ,1015
ZBAA, 2013-03-31 18:00,30058, ,2,250,6,2, , ,1014
ZBAA, 2013-03-31 21:00,30058, ,2,250,5,3, , ,1013
